"","Date","EURUSD","EURJPY","EURNZD","EURGBP","EURCHF","EURAUD","EURCAD","Index"
"272","2005.04.28",1.2914,136.725,1.7727,0.6778,1.5378,1.6579,1.6154,98.8795040392524
"273","2005.04.29",1.2867,134.78,1.7584,0.6815,1.5388,1.6467,1.6164,98.5194981296303
"274","2005.05.01",1.2851,135.325,1.7623,0.6806,1.5386,1.6479,1.6188,98.5960932324716
"275","2005.05.02",1.2835,135.065,1.7621,0.6804,1.5415,1.651,1.6212,98.6174344778253
"276","2005.05.03",1.29573,135.675,1.773,0.6774,1.5416,1.6672,1.6127,98.9022126719759
"277","2005.05.04",1.2938,135.265,1.7675,0.67841,1.5426,1.662,1.62,98.8464553689935
"278","2005.05.05",1.2942,135.445,1.7621,0.68201,1.5461,1.6601,1.615,98.8821969538811
"279","2005.05.06",1.2814,134.61,1.7474,0.6836,1.5462,1.6526,1.6112,98.4777475612319
"280","2005.05.08",1.28013,134.817,1.7495,0.68351,1.5471,1.6537,1.5919,98.3511978508542
"281","2005.05.09",1.2853,135.804,1.7566,0.67961,1.5484,1.6587,1.5921,98.5391150151851
"282","2005.05.10",1.28705,135.907,1.7613,0.6822,1.546,1.6575,1.5898,98.6084839225597
"283","2005.05.11",1.28065,135.727,1.7627,0.68221,1.5445,1.6554,1.5993,98.5749421183492
"284","2005.05.12",1.26745,135.312,1.7653,0.68728,1.5425,1.6547,1.598,98.4695029024736
"285","2005.05.13",1.2628,135.52,1.7735,0.68822,1.5456,1.6584,1.5866,98.4798720838105
"286","2005.05.15",1.2604,135.577,1.7812,0.68841,1.5446,1.6627,1.5977,98.6392140297561
"287","2005.05.16",1.26281,135.167,1.7798,0.68841,1.5446,1.6669,1.5966,98.6391195843667
"288","2005.05.17",1.26103,135.733,1.7816,0.6868,1.5434,1.6686,1.6032,98.7157675155818
"289","2005.05.18",1.26823,135.69,1.7812,0.6872,1.5432,1.6697,1.596,98.7467057431272
"290","2005.05.19",1.26435,135.967,1.7808,0.68707,1.5439,1.6654,1.5999,98.7292273541113
"291","2005.05.20",1.2552,135.76,1.7698,0.68801,1.5474,1.66,1.5898,98.4422103061244
"292","2005.05.22",1.2565,135.675,1.7725,0.68791,1.5494,1.6594,1.5891,98.4738571583435
"293","2005.05.23",1.25656,135.273,1.7665,0.68671,1.5476,1.6542,1.5875,98.288988313586
"294","2005.05.24",1.2592,135.173,1.7653,0.6894,1.5464,1.6546,1.5823,98.3059183956622
"295","2005.05.25",1.25978,135.961,1.7626,0.68701,1.5466,1.6508,1.5884,98.3471899604361
"296","2005.05.26",1.2517,135.067,1.7624,0.6834,1.5466,1.6496,1.5926,98.1056003742154
"297","2005.05.27",1.258,135.77,1.7577,0.6765,1.5468,1.6482,1.5836,97.9842528507389
"298","2005.05.29",1.25391,135.207,1.7552,0.67391,1.5457,1.6444,1.5777,97.7112780769081
"299","2005.05.30",1.23955,133.949,1.7505,0.67551,1.5437,1.6389,1.5741,97.316148961739
"300","2005.05.31",1.23149,133.333,1.7448,0.6734,1.5359,1.6281,1.5624,96.808183770738
"301","2005.06.01",1.2209,132.457,1.7461,0.67441,1.5327,1.6256,1.5446,96.4211465883497
"302","2005.06.02",1.2288,132.609,1.7499,0.67223,1.5367,1.6244,1.5249,96.3699834485391
"303","2005.06.03",1.2231,131.72,1.7468,0.67014,1.5329,1.6166,1.533,96.111246378567
"304","2005.06.05",1.22598,131.847,1.7436,0.66976,1.5324,1.6155,1.5248,96.0429449097953
"305","2005.06.06",1.22543,130.9,1.7279,0.67121,1.5315,1.6006,1.5299,95.7646717616384
"306","2005.06.07",1.23083,131.5,1.7216,0.6681,1.5306,1.6023,1.5247,95.7392714410256
"307","2005.06.08",1.22378,131.152,1.7135,0.66831,1.5341,1.5958,1.533,95.6152659681631
"308","2005.06.09",1.22333,131.557,1.7164,0.67111,1.5334,1.598,1.5305,95.72439543037
"309","2005.06.10",1.21155,131.64,1.7158,0.66641,1.5386,1.591,1.5369,95.5358675685768
"310","2005.06.12",1.20973,131.297,1.7093,0.66351,1.5373,1.5875,1.5163,95.1518694993032
"311","2005.06.13",1.21323,132.667,1.7152,0.6642,1.5402,1.5881,1.5159,95.4239363993733
"312","2005.06.14",1.20473,131.603,1.6982,0.6705,1.5369,1.5756,1.523,95.1495555969605
"313","2005.06.15",1.20693,131.944,1.6951,0.6695,1.5385,1.5724,1.507,95.0191281346879
"314","2005.06.16",1.21063,131.847,1.6974,0.66586,1.5399,1.5667,1.495,94.8545396084268
"315","2005.06.17",1.228,133.32,1.7124,0.66584,1.5437,1.5794,1.4978,95.4863750495412
"316","2005.06.19",1.2273,132.985,1.7114,0.6655,1.5439,1.5715,1.5094,95.4637877157848
"317","2005.06.20",1.2234,132.704,1.7032,0.66178,1.5433,1.5665,1.5086,95.1949597350777
"318","2005.06.21",1.21443,132.037,1.7004,0.6622,1.5428,1.5634,1.5056,94.9526076487352
"319","2005.06.22",1.21666,131.754,1.6994,0.6648,1.5417,1.5581,1.5024,94.9159163108175
"320","2005.06.23",1.21248,131.061,1.6998,0.66601,1.5394,1.5589,1.5005,94.7918631597006
"321","2005.06.24",1.20193,131.8,1.7044,0.66381,1.5404,1.5707,1.4982,94.820416332946
"322","2005.06.26",1.2085,132.531,1.7129,0.66891,1.5417,1.5758,1.4814,95.0569984590221
"323","2005.06.27",1.21257,133.282,1.7134,0.67495,1.5426,1.5823,1.4909,95.4600565000696
"324","2005.06.28",1.21598,132.777,1.7136,0.676,1.5442,1.5806,1.4957,95.5124356575958
"325","2005.06.29",1.20643,133.288,1.7213,0.6768,1.5483,1.5822,1.5003,95.6193469059916
"326","2005.06.30",1.20918,134.028,1.7222,0.67631,1.5509,1.5864,1.4868,95.6694619838097
"327","2005.07.01",1.20853,133.62,1.7244,0.67803,1.5513,1.5898,1.4856,95.6934859736529
"328","2005.07.03",1.1953,132.965,1.7404,0.68081,1.547,1.5898,1.4829,95.5838421022891
"329","2005.07.04",1.1909,132.948,1.7473,0.6849,1.5522,1.5895,1.4847,95.7306270915396
"330","2005.07.05",1.19121,132.978,1.7526,0.688,1.5532,1.6041,1.4846,95.9718574833495
"331","2005.07.06",1.19133,133.765,1.7582,0.6884,1.5542,1.6121,1.4796,96.1386910730133
"332","2005.07.07",1.19183,134.058,1.7612,0.68856,1.5499,1.6171,1.4801,96.2061761670342
"333","2005.07.08",1.19326,134.18,1.776,0.68824,1.5536,1.6124,1.4736,96.2778003633521
"334","2005.07.10",1.1961,134.225,1.7821,0.68446,1.5572,1.6133,1.4677,96.2700970214643
"335","2005.07.11",1.2,135.336,1.776,0.68701,1.5543,1.6167,1.4579,96.3601443682888
"336","2005.07.12",1.21513,135.706,1.7759,0.6865,1.5567,1.6168,1.4619,96.6213656141996
"337","2005.07.13",1.22193,134.968,1.7828,0.6869,1.558,1.6055,1.4742,96.7057806087892
"338","2005.07.14",1.20658,135.635,1.7911,0.68956,1.5585,1.6083,1.4729,96.7317338991663
"339","2005.07.15",1.20973,134.94,1.786,0.69558,1.5601,1.6056,1.4589,96.6603110535707
"340","2005.07.17",1.203,135.215,1.7859,0.69728,1.5596,1.6069,1.4626,96.6841553670381
"341","2005.07.18",1.20457,134.898,1.7838,0.6943,1.5624,1.5984,1.4684,96.5951415396457
"342","2005.07.19",1.20506,136.628,1.7837,0.6933,1.5642,1.6063,1.4714,96.868747902574
"343","2005.07.20",1.20808,136.971,1.7773,0.6939,1.5619,1.6029,1.4696,96.8411554986355
"344","2005.07.21",1.21638,135.182,1.7898,0.69073,1.5636,1.5901,1.4717,96.7010796360175
"345","2005.07.22",1.21713,134.28,1.7887,0.69183,1.5639,1.5797,1.4849,96.6597197416585
"346","2005.07.24",1.206,134.452,1.7708,0.69271,1.5631,1.5804,1.4803,96.3947033884516
"347","2005.07.25",1.2054,134.588,1.7583,0.69098,1.5621,1.5806,1.4705,96.1819859747217
"348","2005.07.26",1.20363,135.448,1.7615,0.689,1.5625,1.59,1.4676,96.2896345846202
"349","2005.07.27",1.20153,135.678,1.7584,0.69115,1.5634,1.5972,1.4669,96.3746986540022
"350","2005.07.28",1.20723,136.078,1.7653,0.68958,1.5593,1.5964,1.4798,96.5652999530887
"351","2005.07.29",1.21246,136.31,1.7792,0.68853,1.5631,1.6016,1.4934,96.9246143430984
"352","2005.07.31",1.2117,136.665,1.7758,0.69332,1.5634,1.604,1.4918,97.0400389983973
"353","2005.08.01",1.21815,136.625,1.7798,0.69523,1.5581,1.6006,1.4823,97.0227506915074
"354","2005.08.02",1.22183,136.028,1.7848,0.6941,1.5567,1.5928,1.4866,96.9743008730566
"355","2005.08.03",1.21623,136.938,1.7826,0.695,1.5578,1.5968,1.4836,97.0258640238425
"356","2005.08.04",1.23283,138.097,1.7729,0.69233,1.5579,1.6059,1.4797,97.2561124269628
"357","2005.08.05",1.23593,138.29,1.7825,0.69115,1.5612,1.6079,1.4968,97.5508792023213
"358","2005.08.07",1.2354,138.715,1.7919,0.68981,1.5602,1.6142,1.5022,97.7183940828635
"359","2005.08.08",1.2336,138.248,1.7876,0.68846,1.5567,1.617,1.5025,97.5805644578718
"360","2005.08.09",1.23638,137.663,1.7844,0.68495,1.5578,1.6206,1.5024,97.491656580399
"361","2005.08.10",1.23583,136.903,1.78,0.6849,1.5547,1.6138,1.4989,97.2567640701225
"362","2005.08.11",1.24143,136.875,1.7827,0.68261,1.5529,1.6131,1.5009,97.2842224725343
"363","2005.08.12",1.24623,136.005,1.7704,0.68201,1.5516,1.6118,1.5003,97.1173669214109
"364","2005.08.14",1.2435,136.045,1.7679,0.68031,1.5516,1.6084,1.4986,96.9923515830461
"365","2005.08.15",1.2419,134.851,1.7576,0.67861,1.5518,1.6064,1.4884,96.6341378031418
"366","2005.08.16",1.23307,135.068,1.7506,0.6766,1.5523,1.6095,1.4855,96.4650837681416
"367","2005.08.17",1.23328,135.311,1.7487,0.67714,1.5483,1.6151,1.4839,96.4859881023493
"368","2005.08.18",1.2288,134.43,1.7518,0.67846,1.548,1.6156,1.4809,96.3676283433262
"369","2005.08.19",1.21693,134.19,1.7522,0.68021,1.55,1.6173,1.4888,96.3444363275546
"370","2005.08.21",1.2148,134.215,1.7474,0.68096,1.5496,1.6175,1.483,96.251580503387
"371","2005.08.22",1.2179,134.058,1.7497,0.68241,1.5526,1.6162,1.4713,96.2367647190983
"372","2005.08.23",1.22093,135.028,1.7538,0.68217,1.5535,1.6174,1.4758,96.4560187473151
"373","2005.08.24",1.22098,135.103,1.7499,0.68257,1.5496,1.6206,1.4699,96.3841279953215
"374","2005.08.25",1.23033,135.38,1.7507,0.6806,1.5456,1.6211,1.4648,96.4092274540725
"375","2005.08.26",1.23018,135.36,1.7604,0.68446,1.5467,1.6246,1.463,96.5832000485552
"376","2005.08.28",1.22857,135.877,1.7617,0.68441,1.5446,1.6297,1.4655,96.6711763812755
"377","2005.08.29",1.23207,135.408,1.7669,0.68138,1.5476,1.6307,1.474,96.7444374154759
"378","2005.08.30",1.22103,136.058,1.7674,0.6798,1.5497,1.6348,1.4699,96.6724976418513
"379","2005.08.31",1.22263,136.634,1.7682,0.68005,1.5478,1.6334,1.4652,96.6937386638197
"380","2005.09.01",1.23343,137.163,1.7703,0.67836,1.5423,1.6341,1.458,96.7475887169959
"381","2005.09.02",1.24798,137.56,1.7721,0.67866,1.5414,1.6372,1.4672,97.0744383536334
"382","2005.09.04",1.2526,137.29,1.7742,0.67631,1.5406,1.6361,1.478,97.140329486216
"383","2005.09.05",1.25748,136.528,1.7697,0.67583,1.5427,1.629,1.4877,97.1173120826878
"384","2005.09.06",1.24901,137.223,1.7724,0.6741,1.5436,1.6262,1.4879,97.0614787955659
"385","2005.09.07",1.24818,136.893,1.7748,0.6716,1.5429,1.6151,1.4913,96.9117323524217
"386","2005.09.08",1.24283,137.33,1.7626,0.67533,1.5431,1.6098,1.488,96.8159660321767
"387","2005.09.09",1.24198,136.03,1.7654,0.67307,1.5425,1.6004,1.4859,96.5398565252054
"388","2005.09.11",1.24,135.255,1.7658,0.67231,1.5431,1.5955,1.4757,96.299848987946
"389","2005.09.12",1.2332,135.655,1.7629,0.67754,1.5448,1.5969,1.4657,96.295899381035
"390","2005.09.13",1.23043,135.978,1.7514,0.6762,1.5467,1.5955,1.4608,96.1489879100033
"391","2005.09.14",1.22983,135.225,1.7448,0.67415,1.5457,1.5888,1.4535,95.8432652428192
"392","2005.09.15",1.22233,135.675,1.7497,0.67397,1.5497,1.5937,1.4591,95.960923418616
"393","2005.09.16",1.22563,136.21,1.7402,0.67508,1.5535,1.5935,1.452,95.9833598632614
"394","2005.09.18",1.2231,135.69,1.7289,0.67566,1.5503,1.5907,1.4456,95.7209612450153
"395","2005.09.19",1.21669,135.451,1.7345,0.6782,1.552,1.58,1.4516,95.6952814168857
"396","2005.09.20",1.21623,136.07,1.7344,0.6776,1.5526,1.5828,1.4424,95.6918828515259
"397","2005.09.21",1.21643,136.386,1.7386,0.6785,1.5526,1.586,1.4358,95.7478155760794
"398","2005.09.22",1.22093,135.643,1.7323,0.67963,1.5543,1.5972,1.4204,95.6770859207146
"399","2005.09.23",1.21573,135.382,1.7435,0.67993,1.5557,1.5902,1.4207,95.6353439839023
"400","2005.09.25",1.2034,135.217,1.7491,0.68184,1.5576,1.5884,1.4253,95.5983021766013
"401","2005.09.26",1.20414,135.648,1.7547,0.68376,1.5577,1.5932,1.4243,95.7667092006139
"402","2005.09.27",1.20303,136.118,1.7486,0.6812,1.5562,1.5889,1.4083,95.5177043913001
"403","2005.09.28",1.20289,136.203,1.7509,0.6801,1.5556,1.5893,1.4088,95.5202468607745
"404","2005.09.29",1.20643,136.148,1.7642,0.67876,1.5568,1.5804,1.4121,95.5904079374194
"405","2005.09.30",1.20493,136.44,1.7624,0.67751,1.556,1.5776,1.4095,95.510906421065
"406","2005.10.02",1.2022,136.27,1.7494,0.67986,1.5552,1.5722,1.419,95.4451448995508
"407","2005.10.03",1.19454,135.995,1.7381,0.68513,1.5522,1.5627,1.4157,95.2223832967076
"408","2005.10.04",1.19239,136.028,1.7383,0.6881,1.5507,1.5712,1.4118,95.2888904036486
"409","2005.10.05",1.19408,137.24,1.7324,0.68865,1.5465,1.5897,1.3985,95.4050177136297
"410","2005.10.06",1.20518,137.893,1.722,0.68664,1.5491,1.5976,1.3913,95.5121214558104
"411","2005.10.07",1.21653,138,1.7181,0.68634,1.5496,1.6014,1.3891,95.6380637371569
"412","2005.10.09",1.2124,137.845,1.7261,0.68597,1.5501,1.5992,1.4009,95.7113829697451
"413","2005.10.10",1.212,137.263,1.7352,0.68574,1.5475,1.5877,1.4233,95.7788385798183
"414","2005.10.11",1.2121,137.133,1.7427,0.6823,1.548,1.5913,1.4353,95.8841726518703
"415","2005.10.12",1.20303,137.598,1.7429,0.6823,1.5473,1.5916,1.4237,95.7259071165485
"416","2005.10.13",1.19763,137.828,1.7395,0.6837,1.5501,1.6015,1.4232,95.7959492671866
"417","2005.10.14",1.19833,137.7,1.723,0.68515,1.5513,1.6044,1.4252,95.7529417304731
"418","2005.10.16",1.20353,137.7,1.7264,0.68293,1.5516,1.6057,1.4143,95.7115066051026
"419","2005.10.17",1.2069,137.875,1.7257,0.67935,1.5539,1.6037,1.4093,95.6496830689342
"420","2005.10.18",1.20735,138.313,1.7344,0.6781,1.5536,1.5969,1.4049,95.6416442161701
"421","2005.10.19",1.21085,138.158,1.7323,0.6753,1.553,1.5961,1.4214,95.7190772597897
"422","2005.10.20",1.19998,138.308,1.733,0.6755,1.5471,1.6015,1.4325,95.7015342460294
"423","2005.10.21",1.19298,138.873,1.733,0.6775,1.5443,1.595,1.4334,95.6501982840404
"424","2005.10.23",1.19598,138.49,1.7233,0.67841,1.5436,1.5957,1.4309,95.5711098810315
"425","2005.10.24",1.20448,138.245,1.7177,0.679,1.5425,1.595,1.4192,95.500205483463
"426","2005.10.25",1.1948,138.258,1.7156,0.68066,1.5452,1.6,1.4071,95.3722652062335
"427","2005.10.26",1.1945,139.371,1.7121,0.68,1.5467,1.5986,1.4075,95.452192353949
"428","2005.10.27",1.19315,139.862,1.7063,0.68,1.5452,1.6034,1.4163,95.5463047944857
"429","2005.10.28",1.19748,139.936,1.7057,0.6791,1.5451,1.6101,1.4194,95.6617130519631
"430","2005.10.30",1.21034,139.56,1.7021,0.67731,1.545,1.6083,1.4191,95.6889033313479
"431","2005.10.31",1.21114,139.56,1.7048,0.68152,1.5459,1.6045,1.415,95.7504901219184
"432","2005.11.01",1.21377,139.37,1.7131,0.67994,1.5472,1.619,1.4213,95.9736822179051
"433","2005.11.02",1.20639,139.586,1.7158,0.67524,1.5429,1.627,1.4243,95.8806934106428
"434","2005.11.03",1.20639,140.665,1.7148,0.6745,1.5436,1.6161,1.4155,95.812802915787
"435","2005.11.04",1.20465,141.025,1.7141,0.6745,1.5442,1.6108,1.4223,95.8451634791655
"436","2005.11.06",1.19774,140.458,1.7141,0.675,1.5437,1.6113,1.4201,95.6961841827115
"437","2005.11.07",1.20412,139.71,1.7145,0.67466,1.5425,1.6057,1.4201,95.6299012417695
"438","2005.11.08",1.20698,139.269,1.7088,0.67505,1.5435,1.601,1.4184,95.5393802041804
"439","2005.11.09",1.19353,138.155,1.7276,0.6754,1.5408,1.6036,1.414,95.3690864414919
"440","2005.11.10",1.18065,137.963,1.7431,0.67095,1.537,1.5963,1.4166,95.1431009453806
"441","2005.11.11",1.18065,138.438,1.7357,0.673,1.5379,1.6003,1.4238,95.2857463839367
"442","2005.11.13",1.18154,137.658,1.7268,0.6743,1.5377,1.603,1.4117,95.0937615591679
"443","2005.11.14",1.17233,138.39,1.7268,0.67263,1.5408,1.6045,1.3974,94.9471508552129
"444","2005.11.15",1.17613,138.39,1.7311,0.6757,1.5436,1.6025,1.3974,95.0985914918771
"445","2005.11.16",1.17585,138.775,1.7319,0.6796,1.5463,1.5951,1.3978,95.1930740662661
"446","2005.11.17",1.16983,138.938,1.7209,0.6826,1.548,1.5997,1.395,95.1537609220075
"447","2005.11.18",1.1729,139.71,1.7095,0.6849,1.5472,1.6071,1.3987,95.321898874912
"448","2005.11.20",1.1729,138.688,1.7013,0.6849,1.5486,1.6055,1.3953,95.1248787606279
"449","2005.11.21",1.1765,139.517,1.706,0.6859,1.5476,1.5964,1.3908,95.1873855958071
"450","2005.11.22",1.16943,140.19,1.706,0.683,1.5493,1.6018,1.3955,95.2141985894414
"451","2005.11.23",1.17153,140.19,1.713,0.68595,1.5499,1.5998,1.3955,95.3424527826593
"452","2005.11.24",1.16747,140.535,1.7159,0.6857,1.5505,1.599,1.4009,95.3924225096992
"453","2005.11.25",1.17223,139.668,1.714,0.6832,1.5458,1.5927,1.396,95.1511658267645
"454","2005.11.27",1.1769,140.118,1.7025,0.6833,1.5457,1.5939,1.3991,95.2063037420229
"455","2005.11.28",1.1769,140.288,1.7067,0.683,1.5478,1.5971,1.3929,95.2418070322131
"456","2005.11.29",1.17795,140.4,1.7116,0.68581,1.5478,1.593,1.3929,95.3282658519199
"457","2005.11.30",1.17283,140.2,1.7116,0.68536,1.5497,1.5948,1.3991,95.3232802625271
"458","2005.12.01",1.18113,140.125,1.7136,0.68163,1.5459,1.5779,1.3991,95.1717267689054
"459","2005.12.02",1.18148,140.938,1.7059,0.67754,1.5428,1.5657,1.4012,95.0054675178309
"460","2005.12.04",1.17725,140.768,1.7087,0.6757,1.544,1.5674,1.3882,94.8336720225989
"461","2005.12.05",1.1719,141.215,1.7007,0.6759,1.5415,1.568,1.3859,94.7259774423886
"462","2005.12.06",1.1696,141.342,1.6956,0.67673,1.5395,1.5706,1.3853,94.6905895992867
"463","2005.12.07",1.18218,141.29,1.6808,0.677,1.5398,1.5711,1.3808,94.6976779413836
"464","2005.12.08",1.17741,141.915,1.6788,0.67525,1.5368,1.5708,1.3709,94.5407744684598
"465","2005.12.09",1.17803,142.555,1.6823,0.67415,1.5385,1.5734,1.3663,94.6157171365116
"466","2005.12.11",1.17253,142.361,1.6741,0.6726,1.5379,1.5742,1.3832,94.5827561995466
"467","2005.12.12",1.1713,141.461,1.6728,0.673,1.5421,1.5806,1.3759,94.5024417405113
"468","2005.12.13",1.16948,142.32,1.6579,0.6738,1.5425,1.5926,1.3746,94.5714244941786
"469","2005.12.14",1.17848,142.48,1.6425,0.6773,1.5377,1.5885,1.3678,94.5187330834675
"470","2005.12.15",1.17743,143.045,1.6379,0.677,1.5435,1.6035,1.3613,94.6485834909153
"471","2005.12.16",1.17183,143.258,1.6411,0.67768,1.5496,1.615,1.3589,94.7753375181179
"472","2005.12.18",1.18128,142.853,1.6569,0.6772,1.5491,1.6098,1.3627,94.9332313084364
"473","2005.12.19",1.1807,140.651,1.6783,0.6783,1.5519,1.6207,1.3642,95.0037791361272
"474","2005.12.20",1.184,138.4,1.6791,0.6809,1.5535,1.6147,1.3584,94.782539634923
"475","2005.12.21",1.19553,138.89,1.6785,0.67587,1.5534,1.6125,1.3679,94.9182513626988
"476","2005.12.22",1.20153,139.675,1.6763,0.6783,1.5566,1.6241,1.3665,95.22082521925
"477","2005.12.23",1.19948,139.735,1.6817,0.68255,1.5565,1.6277,1.369,95.3841607062424
"478","2005.12.25",1.19588,139.045,1.699,0.6841,1.5567,1.6214,1.3755,95.4348180764288
"479","2005.12.26",1.2008,138.87,1.6985,0.6834,1.5559,1.6237,1.3772,95.4810639215028
"480","2005.12.27",1.2006,138.385,1.7349,0.68375,1.558,1.6282,1.3807,95.7886997825813
"481","2005.12.28",1.20135,137.88,1.7377,0.68503,1.5583,1.6244,1.3846,95.7968812329577
"482","2005.12.29",1.19813,137.895,1.7375,0.6878,1.5566,1.6185,1.392,95.8173560907512
"483","2005.12.30",1.18666,138.605,1.7385,0.68757,1.5556,1.6122,1.3919,95.6986043809442
"484","2006.01.01",1.1835,138.953,1.7437,0.6871,1.5565,1.6119,1.3924,95.7366976928308
"485","2006.01.02",1.18738,139.668,1.7381,0.6873,1.5545,1.6098,1.3991,95.8416554600891
"486","2006.01.03",1.1863,139.233,1.7531,0.6874,1.5517,1.6238,1.3897,95.9045963369324
"487","2006.01.04",1.184,139.47,1.7635,0.6892,1.5472,1.6179,1.3806,95.8492788991199
"488","2006.01.05",1.18375,139.29,1.7591,0.6885,1.5455,1.6183,1.3851,95.8058464601281
"489","2006.01.06",1.18455,139.19,1.7555,0.68937,1.5439,1.6108,1.383,95.7021090215877
"490","2006.01.08",1.18475,139.667,1.7573,0.6858,1.5428,1.6117,1.3818,95.6782354041814
"491","2006.01.09",1.18797,140.508,1.7503,0.6853,1.5421,1.6088,1.3814,95.7085178819556
"492","2006.01.10",1.1843,140.388,1.7394,0.68277,1.5454,1.6074,1.3884,95.5977956609656
"493","2006.01.11",1.1831,139.06,1.7335,0.6846,1.5478,1.6064,1.3816,95.3959751738098
"494","2006.01.12",1.18773,138.205,1.7332,0.68697,1.5482,1.6028,1.3813,95.3799471028675
"495","2006.01.13",1.20647,138.288,1.7311,0.6841,1.549,1.6079,1.3765,95.5389833725976
"496","2006.01.15",1.20963,138.195,1.7331,0.6827,1.5497,1.6077,1.3744,95.5376539391706
"497","2006.01.16",1.209,138.488,1.7592,0.6839,1.551,1.606,1.3792,95.8174324043105
"498","2006.01.17",1.2147,137.998,1.7588,0.686,1.5497,1.6157,1.3949,96.0761582026843
"499","2006.01.18",1.21443,138.59,1.7634,0.6855,1.551,1.6195,1.3872,96.1363389080634
"500","2006.01.19",1.20603,138.955,1.7558,0.68647,1.5537,1.6127,1.4052,96.164490787664
"501","2006.01.20",1.20653,139.275,1.7516,0.6876,1.5487,1.6218,1.4158,96.3162419166696
"502","2006.01.22",1.21376,139.908,1.7438,0.6849,1.5492,1.6229,1.4136,96.3471877694437
"503","2006.01.23",1.20385,139.388,1.7385,0.6874,1.5471,1.636,1.4083,96.2348537644769
"504","2006.01.24",1.2138,139.66,1.7384,0.6885,1.5489,1.6325,1.4071,96.3802005049835
"505","2006.01.25",1.2156,139.86,1.7331,0.6882,1.5496,1.6231,1.4059,96.2956903792255
"506","2006.01.26",1.21133,140.355,1.7369,0.6863,1.5503,1.6231,1.3983,96.2269291114162
"507","2006.01.27",1.20898,141.03,1.7381,0.68605,1.5543,1.6133,1.4087,96.3193094651188
"508","2006.01.29",1.20963,141.318,1.7427,0.6837,1.5531,1.6131,1.4099,96.337917198063
"509","2006.01.30",1.20813,141.688,1.7569,0.6845,1.5545,1.6099,1.4035,96.412872681914
"510","2006.01.31",1.2129,141.998,1.7702,0.68375,1.5538,1.6038,1.4057,96.5445031134282
"511","2006.02.01",1.224,141.81,1.7727,0.68295,1.5544,1.603,1.4153,96.7361806239665
"512","2006.02.02",1.22853,141.86,1.7845,0.6798,1.5553,1.6059,1.4071,96.7756913098656
"513","2006.02.03",1.22708,142.248,1.7894,0.67936,1.5565,1.6048,1.398,96.7507543879361
"514","2006.02.05",1.22563,142.428,1.8093,0.6816,1.5556,1.6098,1.4108,97.0888353150209
"515","2006.02.06",1.22128,142.643,1.796,0.6824,1.5572,1.6113,1.4166,97.0571875815993
"516","2006.02.07",1.2089,143.175,1.7814,0.68437,1.5544,1.621,1.4132,96.9289780862477
"517","2006.02.08",1.2089,142.98,1.8018,0.6859,1.5542,1.6178,1.4114,97.0472345017756
"518","2006.02.09",1.20978,142.515,1.7734,0.68656,1.5566,1.6201,1.4049,96.8003612301302
"519","2006.02.10",1.21553,142.388,1.7736,0.6866,1.5556,1.613,1.3899,96.660517576075
"520","2006.02.12",1.20613,141.295,1.7717,0.682,1.5554,1.6139,1.3886,96.3174043538463
"521","2006.02.13",1.20923,141.983,1.7662,0.6824,1.5567,1.6142,1.3863,96.3894022691484
"522","2006.02.14",1.2019,141.918,1.761,0.6834,1.5584,1.6088,1.3849,96.239748369527
"523","2006.02.15",1.20185,140.27,1.7527,0.6866,1.5573,1.6081,1.3783,96.0008357760533
"524","2006.02.16",1.19688,140.245,1.7469,0.6828,1.5616,1.6082,1.3845,95.9100335091452
